episode;steps;reward;average
2597;388;-226.84828940103114;148.0489776784105
2598;218;333.43529052106635;147.93443975761127
2599;218;313.00151366127665;148.61065870353275
2600;278;351.7502934190064;148.92404164404812
2601;367;237.54276309099959;147.78501924620412
2602;1000;-84.99357770439985;150.2403105405462
2603;185;341.4414393559324;151.69418628550724
2604;171;350.9268535542216;151.4630957029587
2605;181;313.99166727995566;156.14934109016835
2606;131;-136.17541742856844;151.40770894961994
2607;126;-178.41772636335287;151.22173514835214
2608;147;-90.45953365304158;151.9506107994076
2609;335;257.1011672641101;155.04722777155783
2610;179;333.51312259041765;154.56057295363317
2611;259;287.4867840236982;154.01649004081827
2612;215;314.84733731002336;153.75131202922358
2613;237;303.3855862717944;153.51879515979033
2614;225;296.0030394261868;153.21802879391782
2615;178;348.58926872867517;158.09168789324056
2616;158;360.0292889494298;158.02867063445342
2617;132;-119.13012374552952;152.97563590653672
2618;141;-66.4524787617633;149.77021893608784
2619;89;-143.5378849195269;146.0145344656309
2620;86;-207.21171544239593;140.54909356882553
2621;94;-110.31106614686105;140.48428769558865
2622;218;-226.06059880876242;135.62651666790825
2623;100;-107.66715680102209;131.53869393614082
2624;97;-148.96998778196786;126.75703234656199
2625;102;-139.79651794886854;122.13414970475029
2626;189;-97.54586855748425;118.31172850696126
2627;96;-146.86800062400746;113.17423292813393
2628;103;-86.45620298270607;109.03870901410545
2629;110;-77.48558526282298;110.2174546716892
2630;309;314.38568069433546;110.27654913809016
2631;225;343.1735411904226;115.0750084176799
2632;133;-117.17833501462124;114.63494278037558
2633;226;323.3519672771969;114.38604480766696
2634;233;341.73073530712156;115.27962038544196
2635;410;246.40069358901405;119.26679455320068
2636;198;307.4812548982043;119.73668376675555
2637;269;319.17070837363093;121.41255967230764
2638;400;248.0069262567243;121.11620052581755
2639;279;361.38266835389993;121.28472328246781
2640;155;-109.9761522245602;120.78481013633113
2641;182;329.73202273744846;120.78233218642319
2642;198;353.0359839272002;125.30070503569668
2643;179;333.5518600834171;126.4317152326301
2644;100;-122.96395638400577;121.955883792198
2645;103;-135.33432577756213;117.91605306052304
2646;1000;-200.52512522054226;112.84437159152003
2647;81;-196.21497665870635;107.3255510081731
2648;83;-193.20216683636778;106.27145607894941
2649;206;385.45974667953703;112.36254181383087
2650;106;-90.0315931640543;108.17051507460238
2651;102;-112.3628442487785;107.6372929775995
2652;68;-136.65588309879286;102.97086712881905
2653;83;-128.88290191082268;100.39465599575577
2654;96;-122.66658031414967;96.2382487416959
2655;171;352.67746721926534;96.42844491878924
2656;77;-121.68316438297659;92.08850541199607
2657;295;338.45918295693707;91.83455207658272
2658;117;-92.1261938519259;91.79748345713286
2659;115;-88.18230225105651;91.87513273664912
2660;174;-91.9415917247633;87.6923186791808
2661;189;332.773862212498;91.9514418602845
2662;202;313.8364547701649;96.41120792881578
2663;175;304.11087213170737;102.37558473071786
2664;173;318.58112304789125;106.66685376893966
2665;398;306.1223850678988;111.55387035848406
2666;113;-113.07712016975779;111.26154441560294
2667;265;306.69475822097274;116.65473440722009
2668;141;-87.05241464237898;117.16490063995104
2669;222;331.5388821358744;123.33595977303365
2670;227;320.05905522521;123.17785511983514
2671;205;339.0887443971641;123.34333101839151
2672;184;302.2532513833323;123.16568791316612
2673;216;274.8436626977982;122.6872757445749
2674;190;315.5546571497867;127.3934920689379
2675;267;280.68333083396146;131.32706579586363
2676;241;353.5156998694786;131.45052366266066
2677;216;-104.66694438769562;126.84396782652897
2678;430;229.63614434201904;130.0105534877219
2679;117;-140.14307633492868;130.17631273187442
2680;243;312.2621391400714;129.83455365245518
2681;478;345.55003347557863;130.07351611750843
2682;133;-109.43110468182964;129.84141529932955
2683;175;358.6105952051736;130.07067790940707
2684;320;332.0143599040845;134.74536738931917
2685;97;-190.7628427483169;129.25293129516484
2686;97;-121.19734706532415;130.93179535730644
2687;272;318.7467484594108;130.773800746938
2688;192;310.5652703228909;130.3130835488919
2689;183;327.40942519533;130.2403902058203
2690;478;325.69137368134125;135.5590321827822
2691;100;-201.85412962929755;130.24135883354856
2692;87;-81.21694577586717;126.05428131655378
2693;76;-154.78055767340814;121.00333695476307
2694;112;-115.55677284442902;116.53950128280911
2695;110;-154.33897986846407;112.17586293370096
2696;109;-130.7230198517726;107.42071602789521
2697;185;334.2191530086909;113.03139045199242
2698;95;-55.046533746220945;109.14657220931954
2699;285;287.7146875982678;108.89370394868945
2700;145;-110.06191784385948;104.2755818360608
2701;210;313.7761178366186;105.03791538351697
2702;288;276.279239463541;108.65064355519638
2703;205;322.0587402094875;108.45681656373193
2704;198;316.76029538120565;108.11515098200178
2705;262;288.08160559697444;107.85605036517198
2706;157;330.0820392320888;112.51862493177856
2707;86;-136.17819719291077;112.94102022348298
2708;136;-115.60506629173445;112.68956489709605
2709;87;-144.46486230412776;108.67390460141367
2710;106;-211.29971047220542;103.22577627078745
2711;68;-205.6784275094294;98.29412415545617
2712;149;362.34425577367904;98.76909334009271
2713;234;370.4903925034098;99.44014140240887
2714;79;-190.69725971295003;94.57313841101751
2715;270;350.6782129429173;94.59402785315993
2716;166;311.22001759469896;94.10593513961261
2717;190;337.6070612103438;98.67330698917134
2718;243;333.00029840697727;102.66783476085875
2719;188;348.2153504842355;107.58536711489639
2720;268;295.48191231935255;112.61230339251387
2721;115;-136.88759114360116;112.34653814254646
2722;733;322.3548757265676;117.83069288789977
2723;215;332.3675776390712;122.2310402323007
2724;95;-162.87374476403966;122.09200266247997
2725;264;332.0506847476401;126.81047468944506
2726;160;-87.44974939745558;126.91143588104535
2727;176;329.48875224196433;131.67500340970508
2728;256;314.05157913513915;135.6800812308835
2729;232;377.3344100914668;140.2282811844264
2730;101;-123.75434289457019;135.84688094853735
2731;189;363.6509401021185;136.05165493765432
2732;200;330.64679942379126;140.52990628203844
2733;210;342.53615601338043;140.72174816940026
2734;108;-120.97601994969563;136.0946806168321
2735;319;367.10362474909095;137.30170992843287
2736;210;332.5987336776685;137.5528847162275
2737;254;-90.8183940155165;133.45299369233604
2738;183;335.42552733158124;134.3271797030846
2739;784;95.95844769120994;131.6729374964577
2740;305;330.617652129442;136.07887553999774
2741;687;182.85873262008045;134.61014263882404
2742;183;322.58692222688114;134.30565202182086
2743;193;334.8100861607526;134.31823428259423
2744;675;138.14978007466502;136.92937164718091
2745;202;356.3138025879058;141.8458529308356
2746;222;333.452480871501;147.18562899175603
2747;115;-94.84996760327056;148.1992790823104
2748;202;322.8968940940912;153.36026969161497
2749;189;370.02824003033993;153.20595462512298
2750;325;342.69810168294;157.53325157359296
2751;226;354.88559937479624;162.2057360098287
2752;194;276.48870628680027;166.3371819036846
2753;235;329.91722962479935;170.9251832190409
2754;138;-92.03717880998606;171.23147723408252
2755;340;356.15019782196487;171.2662045401095
2756;180;-133.074471489346;171.15229146904582
2757;234;308.7131212002178;170.85483085147862
2758;210;324.54783395163497;175.02157112951423
2759;449;320.3740772213131;179.10713492423795
2760;217;347.4110552533399;183.50066139401898
2761;183;300.5122404723992;183.17804517661796
2762;245;292.99052836338547;182.96958591255017
2763;173;333.96301364885414;183.26810732772162
2764;212;326.20042391858345;183.34430033642857
2765;545;337.11633160618237;183.65423980181137
2766;240;341.8132461279249;188.20314346478824
2767;104;-111.06761851817112;184.0255196973968
2768;170;363.1466123609524;188.52750996743012
2769;121;-69.55433006049492;184.51657784546643
2770;215;346.92152391715274;184.78520253238585
2771;153;-148.15918095538;179.9127232788604
2772;332;287.319663631537;179.76338740134244
2773;414;249.07406591301046;179.50569143349458
2774;194;323.4204979201482;179.58434984119816
2775;402;296.8032196658685;179.74554872951725
2776;243;-128.86104359147873;174.92178129490767
2777;263;331.9678130272622;179.28812886905726
2778;298;317.0566761727498;180.16233418736456
2779;1000;-200.92213362818296;179.554543614432
2780;261;343.091697696419;179.86283919999548
2781;249;302.09252816246607;179.42826414686434
2782;254;306.26589146891604;183.58523410837185
2783;486;352.8355815643315;183.52748397196342
2784;290;261.90064798647165;182.82634685278728
2785;513;254.7436672146759;187.28141195241722
2786;204;334.3653277363265;191.83703870043374
2787;200;308.70538468758065;191.73662506271543
2788;239;339.22964675548087;192.0232688270413
2789;625;330.574787380958;192.0549224488976
2790;270;349.210425258223;192.2901129646664
2791;217;315.78033068878676;197.46645756784724
2792;739;-321.0394252284578;195.0682327733213
2793;388;335.25940199925583;199.96863237004797
2794;304;321.940152683018;204.34360162532244
2795;281;331.54088143795263;209.20240023838662
2796;458;245.5646553154009;212.96527699005833
2797;247;326.4739364937532;212.88782482490896
2798;184;316.6813187675599;216.60510335004676
2799;305;316.4718790869116;216.89267526493322
2800;346;310.67427222851904;221.10003716565697
2801;280;307.02034054721594;221.03247939276295
2802;486;304.5752400395454;221.315439398523
2803;231;271.7148692626088;220.81200068905423
2804;206;342.92519528978744;221.07364968814002
2805;237;260.9802570825216;220.80263620299553
2806;179;322.7716431573555;220.7295322422482
2807;315;310.9337339433579;225.20065155361087
2808;193;328.9406402877598;229.64610861940582
2809;321;280.2987821332157;233.89374506377925
2810;309;333.03533302852;239.3370954987865
2811;414;274.6792802502605;244.1406725763834
2812;291;310.1447103453907;243.61867712210054
2813;145;-113.90944456278231;238.77467875143859
2814;201;327.66622972927706;243.95831364586087
2815;231;355.7866266649819;244.0093977830815
2816;424;296.0295672662727;243.85749327979727
2817;96;-70.28271242776083;239.7785955434162
2818;209;351.13221225131656;239.95991468185963
2819;222;323.5372980761111;239.71313415777837
2820;330;252.42397885945883;239.28255482317942
2821;177;325.7605293135275;243.90903602775066
2822;1000;46.38727309149376;241.14936000139994
2823;91;-74.09376981553181;237.08474652685393
2824;272;361.05421752949843;242.32402614978932
2825;207;332.6059723609591;242.32957902592247
2826;292;359.65353680204834;246.8006118879175
2827;195;341.6425218630468;246.9221495841284
2828;139;-100.68957309424484;242.77473806183454
2829;472;332.0044159613094;242.32143812053295
2830;129;-101.41637824288475;242.54481776704978
2831;117;-108.65758137351587;237.82173255229347
2832;98;-164.0664600985994;232.87459995706956
2833;138;-169.16581024566943;227.75758029447908
2834;142;-83.27732018006829;228.13456729217532
2835;110;-95.5718150053146;223.5078128946313
2836;125;-100.69394091135946;219.174886148741
2837;123;-136.79387187840464;218.7151313701121
2838;229;339.33124204820615;218.75418851727835
2839;184;-71.96079317435058;217.07499610862277
2840;96;-168.01373391431042;212.08868224818525
2841;211;359.2569232444681;213.8526641544291
2842;172;-113.05359396889635;209.49625899247133
2843;102;-109.99464312190673;205.04821169964475
2844;108;-145.02338481298656;202.2164800507682
2845;488;-183.14091217148334;196.82193290317434
2846;446;324.75214931298575;196.73492958758916
2847;178;359.9068490652514;201.2824977542744
2848;324;263.845704061754;200.691985853951
2849;187;328.76100844629906;200.2793135381106
2850;105;-92.27425313318864;195.92958998994933
2851;125;-129.67787451597297;191.08395525104166
2852;402;336.5865540825057;191.6849337289987
2853;103;-137.79481058934041;187.00781332685727
2854;93;-166.0443775213261;186.2677413397439
2855;183;-76.8545548242155;181.9376938132821
2856;109;-60.629369605996175;182.6621448321156
2857;105;-108.56888462507784;178.48932477386265
2858;163;-74.53901502791803;174.49845628406712
2859;180;328.2526792739494;174.57724230459345
2860;178;361.0633859408305;174.71376561146838
2861;611;174.26014112279034;173.4512446179723
2862;194;-157.5140953893033;168.9461983804454
2863;142;-124.09658178546081;164.36560242610224
2864;190;334.95663242280324;164.45316451114442
2865;288;337.57055958607066;164.4577067909433
2866;193;337.8866536334387;164.41844086599846
2867;282;300.3211427371173;168.53232847855136
2868;201;331.22650192098246;168.21312737415167
2869;240;303.80706452457855;171.9467413200024
2870;137;-74.54794846884043;167.73204659614245
2871;137;-113.3171135177596;168.08046727051868
2872;440;339.0013638181074;168.59728427238434
2873;236;300.54509244814585;169.11199453773574
2874;223;309.51618862521;168.97295144478633
2875;238;309.15824965312413;169.0965017446589
2876;196;-118.59543365698131;169.19915784400385
2877;289;280.01432680308943;168.67962298176215
2878;208;334.43073410731006;168.85336356110773
2879;124;-133.32315038320007;169.52935339355759
2880;184;343.81225516315226;169.53655896822488
2881;170;295.462983454565;169.4702635211459
2882;182;351.1261669230679;169.91886627568744
2883;628;-311.1922602982893;163.27858785706118
2884;163;-111.97495116195793;159.5398318655769
2885;169;-78.0848738709103;156.21154645472106
2886;261;317.9105993283065;156.04699917064082
2887;1000;87.40334797685978;153.83397880353363
2888;218;308.7072844773782;153.52875518075263
2889;78;-162.39148324850657;148.59909247445796
2890;271;359.9275535661468;148.7062637575372
2891;95;-190.80522064389854;143.64040824421033
2892;89;-195.82517619058189;144.89255073458907
2893;71;-125.44729450636292;140.2854837695329
2894;124;-132.91888399882754;135.73689340271446
2895;181;356.24480159277425;135.9839326042627
2896;227;335.1959446712601;136.88024549782128
2897;201;318.68974401928074;136.80240357307656
2898;208;326.9254120147347;136.9048445055483
2899;229;310.73900851701444;136.8475157998493
2900;233;337.4364617811003;137.11513769537515
2901;199;306.71378061053866;137.11207209600835
2902;222;326.41948499435466;137.33051454555644
2903;238;307.6459569040409;137.68982542197077
2904;193;317.7720448837306;137.4382939179102
2905;643;323.7519105997342;138.0660104530823
2906;256;354.4465749391667;138.38275977090044
2907;75;-127.40336948084925;133.99938873665835
2908;73;-108.2134273340206;129.62784806044056
2909;94;-197.5073650754366;124.84978658835404
2910;113;-289.7722571172363;118.62171068689648
2911;524;271.8038214680298;118.59295609907416
2912;682;136.3335356356601;116.85484435197687
2913;384;181.7709961143275;119.81164875874796
2914;209;335.0712264996918;119.88569872645212
2915;229;273.82214317453713;119.06605389154765
2916;266;253.2865727015234;118.63862394590016
2917;205;327.4190403630291;122.61564147380808
2918;262;256.9681515712841;121.67400086700775
2919;207;327.4249554890156;121.71287744113678
2920;188;340.0718606657238;122.58935625919943
2921;161;324.8955748955529;122.58070671501967
2922;598;-290.13181855708393;119.2155157985339
2923;96;-139.3560044099264;118.56289345258996
2924;81;-134.97238102466216;113.60262746704835
2925;104;-99.47781916753256;109.28178955176345
2926;86;-140.70841665856466;104.27817001715732
2927;93;-144.95761029526585;99.41216869557418
2928;84;-218.92717500100875;98.22979267650655
2929;66;-131.3150679323109;93.59659783757033
2930;92;-154.71553642356838;93.0636062557635
2931;91;-138.39051010310243;92.76627696846765
2932;190;344.732657830926;97.85426814776291
2933;215;313.98999747650225;102.68582622498461
2934;388;301.03987081199125;106.52899813490521
2935;182;330.1179153822879;110.78589543878122
2936;214;307.3236369381133;114.86607121727594
2937;213;324.5187107247436;119.47919704330745
2938;214;335.1032371205557;119.43691699403092
2939;207;349.21096270846874;123.64863455285914
2940;78;-133.77488257072298;123.991023066295
2941;116;-118.96539813677578;119.20879985248257
2942;486;266.7690037284258;123.0070258294558
2943;137;-116.48276027801039;122.94214465789474
2944;349;324.8926200045241;127.64130470606986
2945;151;375.8572612704724;133.2312864404894
2946;116;-159.2284716371704;128.39148023098787
2947;95;-149.96626821467274;123.29274905818862
2948;89;-156.89885563170392;119.08530346125404
2949;66;-143.4728178224153;114.36296519856691
2950;94;-110.53811119143849;114.1803266179844
2951;110;-119.13409906378297;114.28576437250629
2952;60;-163.03450294806598;109.28955380220059
2953;71;-143.3940035465048;109.23356187262894
2954;82;-172.0299172622625;109.17370647521957
2955;67;-212.3152440774624;107.8190995826871
2956;92;-153.4076015324256;106.89131726342282
2957;86;-154.2441839266944;106.43456427040664
2958;84;-164.53829282973857;105.53457149238844
2959;71;-229.87979170545685;99.95324678259438
2960;87;-153.8222613767291;94.80439030941878
2961;92;-162.65257205432562;91.43526317764761
2962;215;356.9705305232528;96.58010943677318
2963;89;-111.88946372258394;96.70218061740195
2964;94;-143.53272363418841;91.91728705683202
2965;70;-131.46465641844839;87.22693489678684
2966;224;345.3218895861161;87.30128725631361
2967;83;-104.24707295238706;83.25560509941857
2968;258;316.9753958955756;83.1130940391645
2969;88;-168.83729123184074;78.38665048160031
2970;87;-67.50067474136927;78.45712321887503
2971;244;304.3974262475232;82.63426861652785
2972;220;353.3912757966177;82.77816773631295
2973;234;360.1100436554746;83.37381724838625
2974;186;317.19497269628425;83.450605089097
2975;195;339.72743832707;83.75629697583645
2976;82;-67.26908399311961;84.26956047247506
2977;202;335.9486776200397;84.82890398064455
2978;451;296.5278943553709;84.44987558312518
2979;218;312.53876658089166;88.90849475276609
2980;225;333.6349368529438;88.806721569664
2981;87;-110.01411807963868;84.75195055432198
2982;74;-130.44117373520015;79.93627714773929
2983;102;-125.97852607017876;81.78841449002039
2984;89;-146.01203563823282;81.44804364525764
2985;106;-112.7783846755287;81.10110853721146
2986;82;-99.22130628864963;76.9297894810419
2987;74;-237.41055076555384;73.68165049361777
2988;105;-145.52308184359947;69.13934683040799
2989;93;-158.50799074846827;69.17818175540837
2990;98;-144.25969718086077;64.1363092479383
2991;98;-165.79352647494318;64.38642618962785
2992;82;-175.68649329138506;64.58781301861981
2993;94;-171.78158186703206;64.12447014501313
2994;66;-156.83079144499553;63.885351070551444
2995;83;-141.6774536419327;58.906128518204376
2996;80;-90.48015402549964;54.649367531236784
2997;84;-105.74153248831334;50.405054766160845
2998;79;-124.98483345046807;45.885952311508824
2999;90;-140.18250421793567;41.37673718415933
3000;70;-134.56660976878578;36.65670646866045
3001;98;-114.41079559737636;32.4454607065813
3002;194;381.02941422196096;32.99155999885736
3003;206;332.73201733142537;33.24242060313121
3004;155;-172.55502139002166;28.339149940393686
3005;191;355.0644404763767;28.65227523916011
3006;122;-129.63214486743502;23.811488041094094
3007;216;309.56612372165955;28.18118297311918
3008;435;365.1371326497001;32.914688572956386
3009;246;307.63827151793447;37.9661449388901
3010;568;239.1814917019876;43.255682427082355
3011;168;-158.23294555573978;38.95531475684466
3012;444;267.8529313659428;40.27050871414749
3013;191;322.6395091675121;41.67919384467934
3014;101;-116.77625855426328;37.16071899413978
3015;231;319.71266265316285;37.61962418892604
3016;162;337.2812195495061;38.459570657405855
3017;102;-123.73308680747724;33.94804938570079
3018;198;322.5565562516408;34.60393343250436
3019;103;-92.28222216025539;30.406861656011646
3020;193;357.65790714950265;30.582722120849436
3021;101;-129.35162805284912;26.04025009136541
3022;340;302.51551874846234;31.966723464420873
3023;257;304.3947599667412;36.404231108187545
3024;74;-111.26635825377332;36.641291335896426
3025;745;150.04373361670312;39.136506863738795
3026;95;-139.87768455112226;39.144814184813214
3027;72;-132.7182621296152;39.26720766646972
3028;209;335.09376537365245;44.807417070216346
3029;112;-111.63439493790423;45.00422380016042
3030;113;-72.14591741809653;45.82991999021513
3031;78;-126.01035979337982;45.95372149331237
3032;79;-138.65604364725755;41.11983447853053
3033;82;-135.0847138114737;36.62908736565076
3034;84;-170.59295007304993;31.912759156800345
3035;98;-96.80362138925601;27.643543789084905
3036;94;-176.1639105792327;22.808668313911443
3037;104;-98.98749090211275;18.57360629764288
3038;113;-84.85081164012361;14.374065810036086
3039;98;-115.28800484073432;9.729076134544057
3040;102;-120.6329606312877;9.860495353938411
3041;100;-149.942399556767;9.550725339738499
3042;95;-114.78315789486429;5.7352037235056015
3043;101;-119.71993736195436;5.702831952666161
3044;91;-152.17926121422198;0.9321131404786993
3045;352;319.3492565013191;0.36703309278716545
3046;198;-156.58589290538697;0.39345888010500035
3047;226;272.9433668702509;4.622555230954237
3048;315;280.0324466777139;8.991868254048413
3049;123;-99.1976849666609;9.434619582605956
3050;309;315.1770281780807;13.69177097630115
3051;180;327.9756720181987;18.162868687120966
3052;147;-93.19019684963088;18.86131174810532
3053;208;341.74720507262737;23.71272383429664
3054;234;318.0382295179595;28.613405302098858
3055;214;326.3290040975108;33.999847783848594
3056;201;318.8022700878744;38.7219465000516
3057;228;326.5188027392087;43.52957636671064
3058;214;335.82927098462545;48.53325200485428
3059;221;352.4953803939365;54.357003725848216
3060;349;312.2643754829817;59.017870094445314
3061;234;-178.42808234535215;58.860114991535056
3062;202;329.8065077884354;58.58847476418688
3063;381;242.01731718452191;62.127542573257934
3064;199;-110.57697920986512;62.45710001750116
3065;262;282.83076342821425;66.60005421596779
3066;298;306.0249602350122;66.20708492245676
3067;357;287.1784815573972;70.12134046755459
3068;365;286.6433211597366;69.8180197201962
3069;627;243.85778730926592;73.94497050560727
3070;212;341.49130689210483;78.034890321942
3071;347;235.3356655349205;77.344272714816
3072;257;341.20325808507226;77.22239253770053
3073;211;318.4011353921419;76.8053034550672
3074;194;339.2047299172939;77.0254010272773
3075;471;237.89765550667244;76.00710319907333
3076;316;327.30066862176227;79.95280072522215
3077;285;307.3193580635841;79.66650752965758
3078;1000;-427.66828353968293;72.42454575070705
3079;131;-126.6339083120591;68.03281900177754
3080;353;295.7225645358161;67.65369527860626
3081;228;347.67811332313136;72.23061759263398
3082;234;323.2622946692977;76.76765227667894
3083;220;330.78435077485835;81.33528104512932
3084;226;340.2704784069;86.19810618558066
3085;877;236.1337597960536;89.68722763029648
3086;214;322.6524048360958;93.90596474154393
3087;621;-258.5376152498693;93.69469409670077
3088;254;348.6860978280125;98.63678589341689
3089;1000;-530.8442075356846;94.9134237255447
3090;429;250.73060979724778;98.8633267953258
3091;228;337.47183799499624;103.8959804400252
3092;360;-168.0185637311327;103.97265973562773
3093;204;335.3467036616232;109.04394259091427
3094;221;327.9660577262686;113.89191108262692
3095;1000;-235.49688924438863;112.95371672660237
3096;1000;94.26983456685394;114.80121661252589
3097;423;285.1783524259109;118.71041546166815
3098;633;250.1484218105185;122.461748014278
3099;520;233.42098153711382;126.1977828718285
3100;478;216.4034148733303;129.70748311824966
3101;1000;-442.06211412137975;126.43096993300962
3102;1000;-426.6714439660978;118.35396135112904
3103;130;-101.83063011489381;114.00833487666586
3104;199;342.11913020779986;119.15507639264406
3105;153;-92.58995082747711;114.67853247960552
3106;226;353.0550189003711;119.50540411728358
3107;217;337.9288639435637;119.78903151950264
3108;214;323.8727693025906;119.37638788603152
3109;200;345.56770069729896;119.75568217782518
3110;195;327.7742754661622;120.64161001546692
3111;387;233.5180688235157;124.55912015925948
3112;132;-63.873229171990204;121.24185855388015
3113;178;343.78616269824147;121.45332508918744
3114;570;313.94483487720095;125.76053602350208
3115;84;-147.58002095137317;121.08760918745674
3116;331;304.26578304563407;120.757454822418
3117;207;334.01313808361556;125.33491707132893
3118;304;325.60750299737845;125.36542653878631
3119;84;-172.0669677351874;124.56757908303697
3120;173;-102.40076514403711;119.96699236010157
3121;111;-104.1273183647182;120.2192354569829
3122;206;319.7285065453593;120.39136533495186
3123;80;-132.88753635731663;116.01854237171126
3124;109;-111.4442798433236;116.0167631558158
3125;68;-187.0327492002883;112.64599832764587
3126;101;-164.81590278471947;112.39661614530989
3127;64;-150.3375816915256;112.2204229496908
3128;89;-199.4292280652169;106.8751930153021
3129;71;-232.90493895868806;105.66248757509427
3130;95;-141.8388414344353;104.96555833493086
3131;79;-192.10449540996618;104.30461697876501
3132;80;-213.58554025885343;103.55532201264904
3133;72;-232.37343713307385;102.58243477943306
3134;82;-210.52445814707193;102.18311969869282
3135;73;-215.82602296800064;100.99289568290538
3136;61;-160.23863344371728;101.15214845426053
3137;92;-137.2423051659288;100.76960031162238
3138;244;316.70854503263126;104.78519387834993
3139;439;241.83709653239026;108.35644489208116
3140;94;-119.3353209583845;108.3694212888102
3141;268;309.35054207075905;112.96235070508547
3142;130;-99.81039491245393;113.11207833490957
3143;230;381.800231517867;118.12728002370778
3144;189;321.83118083894635;122.86738444423946
3145;188;358.43617913019625;123.25825367052825
3146;172;353.03036669881124;128.3544162665702
3147;92;-90.30152951805795;124.72196730268713
3148;181;320.9987481944379;125.13163031785437
3149;111;-76.55940664986764;125.3580131010223
3150;67;-122.72342286512657;120.97900859059024
3151;212;-155.56794575794692;116.14357241282877
3152;81;-157.87693777791262;115.49670500354596
3153;101;-127.5956074685991;110.80327687813369
3154;90;-63.89212111893218;106.98397337176479
3155;588;326.9512584420736;106.9901959152104
3156;85;-136.36305806650034;102.43854263366666
3157;86;-121.63095290042504;97.95704507727032
3158;141;340.0643637545177;97.99939600496924
3159;102;-125.79904973621431;93.21645170366773
3160;255;309.1191504278163;93.18499945311609
3161;114;-82.0169609246298;94.14911066732331
3162;84;-138.25277722668258;89.46851781717213
3163;191;337.8304044167128;90.42664868949403
3164;133;354.2721223658303;95.07513970525099
3165;226;349.4855358828526;95.74168742979737
3166;286;-168.66846663763113;90.99475316107093
3167;293;289.43343620376595;91.01730270753461
3168;93;-103.21793868193724;87.11869010911786
3169;219;352.4487069203208;88.20459930522843
3170;87;-138.54844718676907;83.40420176443969
3171;58;-167.5142311954032;79.37570279713646
3172;105;-131.1518372318995;74.65215184396673
3173;179;342.55057936049093;74.89364628365023
3174;99;-145.8535652527353;70.04306333194994
3175;67;-115.65340792748395;66.50755269760838
3176;105;-130.1455318707181;61.93309069268357
3177;449;330.0900692064311;62.16079780411204
3178;130;-123.86886166104735;65.1987920228984
3179;111;-74.65057922683717;65.71862531375062
3180;204;328.7786222604542;66.049185890997
3181;179;355.6544418405127;66.1289491761708
3182;211;356.4036625823426;66.46036285530126
3183;811;359.46779516506786;66.74719729920335
3184;87;-158.41444478198076;61.760348067314546
3185;163;316.9955845235003;62.56896631458901
3186;278;293.29985573318083;62.275440823559855
